"voter_name","affiliation","award","name","value","points","avgPoints","diff","diffSquared","ballot"
"Haynes, Chris","Yahoo! Sports","2nd Team All-NBA","guard_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Haynes, Chris","Yahoo! Sports","2nd Team All-NBA","guard_4","Curry, Stephen (GSW)",3,4.97979797979798,-1.97979797979798,3.91960004081216,"All-NBA"
"Helin, Kurt","NBCSports.com","2nd Team All-NBA","forward_3","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Helin, Kurt","NBCSports.com","2nd Team All-NBA","forward_4","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Helin, Kurt","NBCSports.com","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Helin, Kurt","NBCSports.com","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Helin, Kurt","NBCSports.com","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Himmelsbach, Adam","Boston Globe","2nd Team All-NBA","forward_3","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Himmelsbach, Adam","Boston Globe","2nd Team All-NBA","forward_4","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Himmelsbach, Adam","Boston Globe","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Himmelsbach, Adam","Boston Globe","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Himmelsbach, Adam","Boston Globe","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Hsu, Lisa","Tencent","2nd Team All-NBA","forward_3","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Hsu, Lisa","Tencent","2nd Team All-NBA","forward_4","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Hsu, Lisa","Tencent","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Hsu, Lisa","Tencent","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Hsu, Lisa","Tencent","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Hubbarth, Cassidy","ESPN","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Hubbarth, Cassidy","ESPN","2nd Team All-NBA","forward_4","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Hubbarth, Cassidy","ESPN","2nd Team All-NBA","center_2","Gobert, Rudy (UTA)",3,1.46464646464646,1.53535353535354,2.3573104785226,"All-NBA"
"Hubbarth, Cassidy","ESPN","2nd Team All-NBA","guard_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Hubbarth, Cassidy","ESPN","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Iko, Kelly","The Athletic","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Iko, Kelly","The Athletic","2nd Team All-NBA","forward_4","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Iko, Kelly","The Athletic","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Iko, Kelly","The Athletic","2nd Team All-NBA","guard_3","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Iko, Kelly","The Athletic","2nd Team All-NBA","guard_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Isola, Frank","Sirius Radio","2nd Team All-NBA","forward_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Isola, Frank","Sirius Radio","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Isola, Frank","Sirius Radio","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Isola, Frank","Sirius Radio","2nd Team All-NBA","guard_3","Westbrook, Russell (WAS)",3,0.414141414141414,2.58585858585859,6.68666462605856,"All-NBA"
"Isola, Frank","Sirius Radio","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Jackson, Mark","ESPN","2nd Team All-NBA","forward_3","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Jackson, Mark","ESPN","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Jackson, Mark","ESPN","2nd Team All-NBA","center_2","Adebayo, Bam (MIA)",3,0.292929292929293,2.70707070707071,7.3282318130803,"All-NBA"
"Jackson, Mark","ESPN","2nd Team All-NBA","guard_3","Westbrook, Russell (WAS)",3,0.414141414141414,2.58585858585859,6.68666462605856,"All-NBA"
"Jackson, Mark","ESPN","2nd Team All-NBA","guard_4","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Johnson, Ernie","Turner","2nd Team All-NBA","forward_3","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Johnson, Ernie","Turner","2nd Team All-NBA","forward_4","George, Paul (LAC)",3,0.868686868686869,2.13131313131313,4.54249566370779,"All-NBA"
"Johnson, Ernie","Turner","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Johnson, Ernie","Turner","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Johnson, Ernie","Turner","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Jones, Jason","The Athletic","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Jones, Jason","The Athletic","2nd Team All-NBA","forward_4","Tatum, Jayson (BOS)",3,0.666666666666667,2.33333333333333,5.44444444444445,"All-NBA"
"Jones, Jason","The Athletic","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Jones, Jason","The Athletic","2nd Team All-NBA","guard_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Jones, Jason","The Athletic","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Jones, Tony","The Athletic","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Jones, Tony","The Athletic","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Jones, Tony","The Athletic","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Jones, Tony","The Athletic","2nd Team All-NBA","guard_3","Harden, James (BKN)",3,0.383838383838384,2.61616161616162,6.84430160187736,"All-NBA"
"Jones, Tony","The Athletic","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Katz, Fred","The Athletic","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Katz, Fred","The Athletic","2nd Team All-NBA","forward_4","George, Paul (LAC)",3,0.868686868686869,2.13131313131313,4.54249566370779,"All-NBA"
"Katz, Fred","The Athletic","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Katz, Fred","The Athletic","2nd Team All-NBA","guard_3","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Katz, Fred","The Athletic","2nd Team All-NBA","guard_4","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Kestecher, Marc","ESPN","2nd Team All-NBA","forward_3","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Kestecher, Marc","ESPN","2nd Team All-NBA","forward_4","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Kestecher, Marc","ESPN","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Kestecher, Marc","ESPN","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Kestecher, Marc","ESPN","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Kirschner, Chris","The Athletic","2nd Team All-NBA","forward_3","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Kirschner, Chris","The Athletic","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Kirschner, Chris","The Athletic","2nd Team All-NBA","center_2","Gobert, Rudy (UTA)",3,1.46464646464646,1.53535353535354,2.3573104785226,"All-NBA"
"Kirschner, Chris","The Athletic","2nd Team All-NBA","guard_3","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Kirschner, Chris","The Athletic","2nd Team All-NBA","guard_4","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Kushner, Scott","New Orleans Times Picayune","2nd Team All-NBA","forward_3","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Kushner, Scott","New Orleans Times Picayune","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Kushner, Scott","New Orleans Times Picayune","2nd Team All-NBA","center_2","Gobert, Rudy (UTA)",3,1.46464646464646,1.53535353535354,2.3573104785226,"All-NBA"
"Kushner, Scott","New Orleans Times Picayune","2nd Team All-NBA","guard_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Kushner, Scott","New Orleans Times Picayune","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Lewis, Brian","New York Post","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Lewis, Brian","New York Post","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Lewis, Brian","New York Post","2nd Team All-NBA","center_2","Davis, Anthony (LAL)",3,0.0202020202020202,2.97979797979798,8.87919600040812,"All-NBA"
"Lewis, Brian","New York Post","2nd Team All-NBA","guard_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Lewis, Brian","New York Post","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Lowe, Zach","ESPN","2nd Team All-NBA","forward_3","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Lowe, Zach","ESPN","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Lowe, Zach","ESPN","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Lowe, Zach","ESPN","2nd Team All-NBA","guard_3","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Lowe, Zach","ESPN","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"MacMullan, Jackie","ESPN","2nd Team All-NBA","forward_3","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"MacMullan, Jackie","ESPN","2nd Team All-NBA","forward_4","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"MacMullan, Jackie","ESPN","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"MacMullan, Jackie","ESPN","2nd Team All-NBA","guard_3","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"MacMullan, Jackie","ESPN","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Mahoney, Brian","Associated Press","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Mahoney, Brian","Associated Press","2nd Team All-NBA","forward_4","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Mahoney, Brian","Associated Press","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Mahoney, Brian","Associated Press","2nd Team All-NBA","guard_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Mahoney, Brian","Associated Press","2nd Team All-NBA","guard_4","Westbrook, Russell (WAS)",3,0.414141414141414,2.58585858585859,6.68666462605856,"All-NBA"
"Mahoney, Rob","The Ringer","2nd Team All-NBA","forward_3","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Mahoney, Rob","The Ringer","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Mahoney, Rob","The Ringer","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Mahoney, Rob","The Ringer","2nd Team All-NBA","guard_3","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Mahoney, Rob","The Ringer","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Mannix, Chris","Sports Illustrated","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Mannix, Chris","Sports Illustrated","2nd Team All-NBA","forward_4","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Mannix, Chris","Sports Illustrated","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Mannix, Chris","Sports Illustrated","2nd Team All-NBA","guard_3","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Mannix, Chris","Sports Illustrated","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Martinez, Diego","Reforma","2nd Team All-NBA","forward_3","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Martinez, Diego","Reforma","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Martinez, Diego","Reforma","2nd Team All-NBA","center_2","Gobert, Rudy (UTA)",3,1.46464646464646,1.53535353535354,2.3573104785226,"All-NBA"
"Martinez, Diego","Reforma","2nd Team All-NBA","guard_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Martinez, Diego","Reforma","2nd Team All-NBA","guard_4","Irving, Kyrie (BKN)",3,0.585858585858586,2.41414141414141,5.82807876747271,"All-NBA"
"McDonald, Jeff","San Antonio Express-News","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"McDonald, Jeff","San Antonio Express-News","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"McDonald, Jeff","San Antonio Express-News","2nd Team All-NBA","center_2","Gobert, Rudy (UTA)",3,1.46464646464646,1.53535353535354,2.3573104785226,"All-NBA"
"McDonald, Jeff","San Antonio Express-News","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"McDonald, Jeff","San Antonio Express-News","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"McMenamin, Dave","ESPN","2nd Team All-NBA","forward_3","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"McMenamin, Dave","ESPN","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"McMenamin, Dave","ESPN","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"McMenamin, Dave","ESPN","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"McMenamin, Dave","ESPN","2nd Team All-NBA","guard_4","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Medina, Mark","USA Today","2nd Team All-NBA","forward_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Medina, Mark","USA Today","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Medina, Mark","USA Today","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Medina, Mark","USA Today","2nd Team All-NBA","guard_3","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Medina, Mark","USA Today","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Miyaji, Yoko","Sports Graphic Number","2nd Team All-NBA","forward_3","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Miyaji, Yoko","Sports Graphic Number","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Miyaji, Yoko","Sports Graphic Number","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Miyaji, Yoko","Sports Graphic Number","2nd Team All-NBA","guard_3","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Miyaji, Yoko","Sports Graphic Number","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Mussatto, Joe","The Oklahoman","2nd Team All-NBA","forward_3","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Mussatto, Joe","The Oklahoman","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Mussatto, Joe","The Oklahoman","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Mussatto, Joe","The Oklahoman","2nd Team All-NBA","guard_3","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Mussatto, Joe","The Oklahoman","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Nichols, Rachel","ESPN","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Nichols, Rachel","ESPN","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Nichols, Rachel","ESPN","2nd Team All-NBA","center_2","Gobert, Rudy (UTA)",3,1.46464646464646,1.53535353535354,2.3573104785226,"All-NBA"
"Nichols, Rachel","ESPN","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Nichols, Rachel","ESPN","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"O'Connor, Kevin","The Ringer","2nd Team All-NBA","forward_3","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"O'Connor, Kevin","The Ringer","2nd Team All-NBA","forward_4","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"O'Connor, Kevin","The Ringer","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"O'Connor, Kevin","The Ringer","2nd Team All-NBA","guard_3","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"O'Connor, Kevin","The Ringer","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Owczarski, James","Milwaukee Journal Sentinel","2nd Team All-NBA","forward_3","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Owczarski, James","Milwaukee Journal Sentinel","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Owczarski, James","Milwaukee Journal Sentinel","2nd Team All-NBA","center_2","Gobert, Rudy (UTA)",3,1.46464646464646,1.53535353535354,2.3573104785226,"All-NBA"
"Owczarski, James","Milwaukee Journal Sentinel","2nd Team All-NBA","guard_3","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Owczarski, James","Milwaukee Journal Sentinel","2nd Team All-NBA","guard_4","Tatum, Jayson (BOS)",3,0.666666666666667,2.33333333333333,5.44444444444445,"All-NBA"
"Parker, Candace","Turner","2nd Team All-NBA","forward_3","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Parker, Candace","Turner","2nd Team All-NBA","forward_4","George, Paul (LAC)",3,0.868686868686869,2.13131313131313,4.54249566370779,"All-NBA"
"Parker, Candace","Turner","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Parker, Candace","Turner","2nd Team All-NBA","guard_3","Mitchell, Donovan (UTA)",3,0.232323232323232,2.76767676767677,7.66003469033772,"All-NBA"
"Parker, Candace","Turner","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Parry, Roy","Orlando Sentinel","2nd Team All-NBA","forward_3","Durant, Kevin (BKN)",3,0.202020202020202,2.7979797979798,7.82869094990307,"All-NBA"
"Parry, Roy","Orlando Sentinel","2nd Team All-NBA","forward_4","Williamson, Zion (NOP)",3,0.343434343434343,2.65656565656566,7.05734108764412,"All-NBA"
"Parry, Roy","Orlando Sentinel","2nd Team All-NBA","center_2","Sabonis, Domantas (IND)",3,0.0303030303030303,2.96969696969697,8.81910009182736,"All-NBA"
"Parry, Roy","Orlando Sentinel","2nd Team All-NBA","guard_3","Irving, Kyrie (BKN)",3,0.585858585858586,2.41414141414141,5.82807876747271,"All-NBA"
"Parry, Roy","Orlando Sentinel","2nd Team All-NBA","guard_4","Lillard, Damian (POR)",3,3.72727272727273,-0.727272727272727,0.52892561983471,"All-NBA"
"Pasch, Dave","ESPN","2nd Team All-NBA","forward_3","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Pasch, Dave","ESPN","2nd Team All-NBA","forward_4","Leonard, Kawhi (LAC)",3,3.23232323232323,-0.232323232323232,0.0539740842771146,"All-NBA"
"Pasch, Dave","ESPN","2nd Team All-NBA","center_2","Gobert, Rudy (UTA)",3,1.46464646464646,1.53535353535354,2.3573104785226,"All-NBA"
"Pasch, Dave","ESPN","2nd Team All-NBA","guard_3","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Pasch, Dave","ESPN","2nd Team All-NBA","guard_4","Paul, Chris (PHX)",3,3.11111111111111,-0.111111111111111,0.0123456790123457,"All-NBA"
"Pelton, Kevin","ESPN","2nd Team All-NBA","forward_3","George, Paul (LAC)",3,0.868686868686869,2.13131313131313,4.54249566370779,"All-NBA"
"Pelton, Kevin","ESPN","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Pelton, Kevin","ESPN","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
"Pelton, Kevin","ESPN","2nd Team All-NBA","guard_3","Butler, Jimmy (MIA)",3,1.29292929292929,1.70707070707071,2.91409039893888,"All-NBA"
"Pelton, Kevin","ESPN","2nd Team All-NBA","guard_4","Doncic, Luka (DAL)",3,4.03030303030303,-1.03030303030303,1.06152433425161,"All-NBA"
"Pompey, Keith","Philadelphia Inquirer and Daily News","2nd Team All-NBA","forward_3","Randle, Julius (NYK)",3,2.52525252525253,0.474747474747475,0.225385164779104,"All-NBA"
"Pompey, Keith","Philadelphia Inquirer and Daily News","2nd Team All-NBA","forward_4","James, LeBron (LAL)",3,1.72727272727273,1.27272727272727,1.6198347107438,"All-NBA"
"Pompey, Keith","Philadelphia Inquirer and Daily News","2nd Team All-NBA","center_2","Embiid, Joel (PHI)",3,3.52525252525253,-0.525252525252525,0.275890215284154,"All-NBA"
